evaluated_at_utc,evaluated_at_ept,forecast_hour_beginning_utc,forecast_hour_beginning_ept,forecast_area,forecast_load_mw
7/20/2023 3:45:00 AM,7/19/2023 11:45:00 PM,7/20/2023 7:00:00 AM,7/20/2023 3:00:00 AM,MIDATL,27228
7/19/2023 9:45:00 AM,7/19/2023 5:45:00 AM,7/20/2023 8:00:00 AM,7/20/2023 4:00:00 AM,MIDATL,27019
7/19/2023 1:45:00 PM,7/19/2023 9:45:00 AM,7/20/2023 8:00:00 AM,7/20/2023 4:00:00 AM,MIDATL,27253
7/19/2023 3:45:00 PM,7/19/2023 11:45:00 AM,7/20/2023 8:00:00 AM,7/20/2023 4:00:00 AM,MIDATL,27253
7/19/2023 9:45:00 PM,7/19/2023 5:45:00 PM,7/20/2023 8:00:00 AM,7/20/2023 4:00:00 AM,MIDATL,27253
7/20/2023 3:45:00 AM,7/19/2023 11:45:00 PM,7/20/2023 8:00:00 AM,7/20/2023 4:00:00 AM,MIDATL,27253
7/20/2023 9:45:00 AM,7/20/2023 5:45:00 AM,7/20/2023 8:00:00 AM,7/20/2023 4:00:00 AM,MIDATL,27968
7/19/2023 9:45:00 AM,7/19/2023 5:45:00 AM,7/20/2023 9:00:00 AM,7/20/2023 5:00:00 AM,MIDATL,28023
7/19/2023 1:45:00 PM,7/19/2023 9:45:00 AM,7/20/2023 9:00:00 AM,7/20/2023 5:00:00 AM,MIDATL,28196
7/19/2023 3:45:00 PM,7/19/2023 11:45:00 AM,7/20/2023 9:00:00 AM,7/20/2023 5:00:00 AM,MIDATL,28196
7/19/2023 9:45:00 PM,7/19/2023 5:45:00 PM,7/20/2023 9:00:00 AM,7/20/2023 5:00:00 AM,MIDATL,28196
7/20/2023 3:45:00 AM,7/19/2023 11:45:00 PM,7/20/2023 9:00:00 AM,7/20/2023 5:00:00 AM,MIDATL,28196
7/20/2023 9:45:00 AM,7/20/2023 5:45:00 AM,7/20/2023 9:00:00 AM,7/20/2023 5:00:00 AM,MIDATL,28778
7/19/2023 9:45:00 AM,7/19/2023 5:45:00 AM,7/20/2023 10:00:00 AM,7/20/2023 6:00:00 AM,MIDATL,29760
7/19/2023 1:45:00 PM,7/19/2023 9:45:00 AM,7/20/2023 10:00:00 AM,7/20/2023 6:00:00 AM,MIDATL,29867
7/19/2023 3:45:00 PM,7/19/2023 11:45:00 AM,7/20/2023 10:00:00 AM,7/20/2023 6:00:00 AM,MIDATL,29867
7/19/2023 9:45:00 PM,7/19/2023 5:45:00 PM,7/20/2023 10:00:00 AM,7/20/2023 6:00:00 AM,MIDATL,29867
7/20/2023 3:45:00 AM,7/19/2023 11:45:00 PM,7/20/2023 10:00:00 AM,7/20/2023 6:00:00 AM,MIDATL,29867
7/20/2023 9:45:00 AM,7/20/2023 5:45:00 AM,7/20/2023 10:00:00 AM,7/20/2023 6:00:00 AM,MIDATL,30340
7/19/2023 9:45:00 AM,7/19/2023 5:45:00 AM,7/20/2023 11:00:00 AM,7/20/2023 7:00:00 AM,MIDATL,31800
7/19/2023 1:45:00 PM,7/19/2023 9:45:00 AM,7/20/2023 11:00:00 AM,7/20/2023 7:00:00 AM,MIDATL,31936
7/19/2023 3:45:00 PM,7/19/2023 11:45:00 AM,7/20/2023 11:00:00 AM,7/20/2023 7:00:00 AM,MIDATL,31936
7/19/2023 9:45:00 PM,7/19/2023 5:45:00 PM,7/20/2023 11:00:00 AM,7/20/2023 7:00:00 AM,MIDATL,31936
7/20/2023 3:45:00 AM,7/19/2023 11:45:00 PM,7/20/2023 11:00:00 AM,7/20/2023 7:00:00 AM,MIDATL,31936
7/20/2023 9:45:00 AM,7/20/2023 5:45:00 AM,7/20/2023 11:00:00 AM,7/20/2023 7:00:00 AM,MIDATL,32163
7/19/2023 9:45:00 AM,7/19/2023 5:45:00 AM,7/20/2023 12:00:00 PM,7/20/2023 8:00:00 AM,MIDATL,33694
7/19/2023 1:45:00 PM,7/19/2023 9:45:00 AM,7/20/2023 12:00:00 PM,7/20/2023 8:00:00 AM,MIDATL,33868
7/19/2023 3:45:00 PM,7/19/2023 11:45:00 AM,7/20/2023 12:00:00 PM,7/20/2023 8:00:00 AM,MIDATL,33868
7/19/2023 9:45:00 PM,7/19/2023 5:45:00 PM,7/20/2023 12:00:00 PM,7/20/2023 8:00:00 AM,MIDATL,33868
7/20/2023 3:45:00 AM,7/19/2023 11:45:00 PM,7/20/2023 12:00:00 PM,7/20/2023 8:00:00 AM,MIDATL,33868
7/20/2023 1:45:00 PM,7/20/2023 9:45:00 AM,7/20/2023 12:00:00 PM,7/20/2023 8:00:00 AM,MIDATL,34908
7/20/2023 9:45:00 AM,7/20/2023 5:45:00 AM,7/20/2023 12:00:00 PM,7/20/2023 8:00:00 AM,MIDATL,34082
7/19/2023 9:45:00 AM,7/19/2023 5:45:00 AM,7/20/2023 1:00:00 PM,7/20/2023 9:00:00 AM,MIDATL,35405
7/19/2023 1:45:00 PM,7/19/2023 9:45:00 AM,7/20/2023 1:00:00 PM,7/20/2023 9:00:00 AM,MIDATL,35633
7/19/2023 3:45:00 PM,7/19/2023 11:45:00 AM,7/20/2023 1:00:00 PM,7/20/2023 9:00:00 AM,MIDATL,35633
7/19/2023 9:45:00 PM,7/19/2023 5:45:00 PM,7/20/2023 1:00:00 PM,7/20/2023 9:00:00 AM,MIDATL,35633
7/20/2023 3:45:00 AM,7/19/2023 11:45:00 PM,7/20/2023 1:00:00 PM,7/20/2023 9:00:00 AM,MIDATL,35633
7/20/2023 1:45:00 PM,7/20/2023 9:45:00 AM,7/20/2023 1:00:00 PM,7/20/2023 9:00:00 AM,MIDATL,36806
7/20/2023 9:45:00 AM,7/20/2023 5:45:00 AM,7/20/2023 1:00:00 PM,7/20/2023 9:00:00 AM,MIDATL,35854
7/19/2023 9:45:00 AM,7/19/2023 5:45:00 AM,7/20/2023 2:00:00 PM,7/20/2023 10:00:00 AM,MIDATL,37255
7/19/2023 1:45:00 PM,7/19/2023 9:45:00 AM,7/20/2023 2:00:00 PM,7/20/2023 10:00:00 AM,MIDATL,37563
7/19/2023 3:45:00 PM,7/19/2023 11:45:00 AM,7/20/2023 2:00:00 PM,7/20/2023 10:00:00 AM,MIDATL,37563
7/19/2023 9:45:00 PM,7/19/2023 5:45:00 PM,7/20/2023 2:00:00 PM,7/20/2023 10:00:00 AM,MIDATL,37563
7/20/2023 3:45:00 AM,7/19/2023 11:45:00 PM,7/20/2023 2:00:00 PM,7/20/2023 10:00:00 AM,MIDATL,37563
7/20/2023 3:45:00 PM,7/20/2023 11:45:00 AM,7/20/2023 2:00:00 PM,7/20/2023 10:00:00 AM,MIDATL,39037
7/20/2023 1:45:00 PM,7/20/2023 9:45:00 AM,7/20/2023 2:00:00 PM,7/20/2023 10:00:00 AM,MIDATL,38452
7/20/2023 9:45:00 AM,7/20/2023 5:45:00 AM,7/20/2023 2:00:00 PM,7/20/2023 10:00:00 AM,MIDATL,37727
7/19/2023 9:45:00 AM,7/19/2023 5:45:00 AM,7/20/2023 3:00:00 PM,7/20/2023 11:00:00 AM,MIDATL,39191
7/19/2023 1:45:00 PM,7/19/2023 9:45:00 AM,7/20/2023 3:00:00 PM,7/20/2023 11:00:00 AM,MIDATL,39578
7/19/2023 3:45:00 PM,7/19/2023 11:45:00 AM,7/20/2023 3:00:00 PM,7/20/2023 11:00:00 AM,MIDATL,39578
7/19/2023 9:45:00 PM,7/19/2023 5:45:00 PM,7/20/2023 3:00:00 PM,7/20/2023 11:00:00 AM,MIDATL,39578
7/20/2023 3:45:00 AM,7/19/2023 11:45:00 PM,7/20/2023 3:00:00 PM,7/20/2023 11:00:00 AM,MIDATL,39578
7/20/2023 3:45:00 PM,7/20/2023 11:45:00 AM,7/20/2023 3:00:00 PM,7/20/2023 11:00:00 AM,MIDATL,41002
7/20/2023 1:45:00 PM,7/20/2023 9:45:00 AM,7/20/2023 3:00:00 PM,7/20/2023 11:00:00 AM,MIDATL,40276
7/20/2023 9:45:00 AM,7/20/2023 5:45:00 AM,7/20/2023 3:00:00 PM,7/20/2023 11:00:00 AM,MIDATL,39640
7/19/2023 9:45:00 AM,7/19/2023 5:45:00 AM,7/20/2023 4:00:00 PM,7/20/2023 12:00:00 PM,MIDATL,40849
7/19/2023 1:45:00 PM,7/19/2023 9:45:00 AM,7/20/2023 4:00:00 PM,7/20/2023 12:00:00 PM,MIDATL,41298
7/19/2023 3:45:00 PM,7/19/2023 11:45:00 AM,7/20/2023 4:00:00 PM,7/20/2023 12:00:00 PM,MIDATL,41298
7/19/2023 9:45:00 PM,7/19/2023 5:45:00 PM,7/20/2023 4:00:00 PM,7/20/2023 12:00:00 PM,MIDATL,41298
7/20/2023 3:45:00 AM,7/19/2023 11:45:00 PM,7/20/2023 4:00:00 PM,7/20/2023 12:00:00 PM,MIDATL,41298
7/20/2023 3:45:00 PM,7/20/2023 11:45:00 AM,7/20/2023 4:00:00 PM,7/20/2023 12:00:00 PM,MIDATL,42474
7/20/2023 1:45:00 PM,7/20/2023 9:45:00 AM,7/20/2023 4:00:00 PM,7/20/2023 12:00:00 PM,MIDATL,41839
7/20/2023 9:45:00 AM,7/20/2023 5:45:00 AM,7/20/2023 4:00:00 PM,7/20/2023 12:00:00 PM,MIDATL,41248
7/19/2023 9:45:00 AM,7/19/2023 5:45:00 AM,7/20/2023 5:00:00 PM,7/20/2023 1:00:00 PM,MIDATL,42492
7/19/2023 1:45:00 PM,7/19/2023 9:45:00 AM,7/20/2023 5:00:00 PM,7/20/2023 1:00:00 PM,MIDATL,42870
7/19/2023 3:45:00 PM,7/19/2023 11:45:00 AM,7/20/2023 5:00:00 PM,7/20/2023 1:00:00 PM,MIDATL,42870
7/19/2023 9:45:00 PM,7/19/2023 5:45:00 PM,7/20/2023 5:00:00 PM,7/20/2023 1:00:00 PM,MIDATL,42870
7/20/2023 3:45:00 AM,7/19/2023 11:45:00 PM,7/20/2023 5:00:00 PM,7/20/2023 1:00:00 PM,MIDATL,42870
7/20/2023 3:45:00 PM,7/20/2023 11:45:00 AM,7/20/2023 5:00:00 PM,7/20/2023 1:00:00 PM,MIDATL,43762
7/20/2023 1:45:00 PM,7/20/2023 9:45:00 AM,7/20/2023 5:00:00 PM,7/20/2023 1:00:00 PM,MIDATL,43218
7/20/2023 9:45:00 AM,7/20/2023 5:45:00 AM,7/20/2023 5:00:00 PM,7/20/2023 1:00:00 PM,MIDATL,42855
7/19/2023 9:45:00 AM,7/19/2023 5:45:00 AM,7/20/2023 6:00:00 PM,7/20/2023 2:00:00 PM,MIDATL,43838
7/19/2023 1:45:00 PM,7/19/2023 9:45:00 AM,7/20/2023 6:00:00 PM,7/20/2023 2:00:00 PM,MIDATL,44168
7/19/2023 3:45:00 PM,7/19/2023 11:45:00 AM,7/20/2023 6:00:00 PM,7/20/2023 2:00:00 PM,MIDATL,44168
7/19/2023 9:45:00 PM,7/19/2023 5:45:00 PM,7/20/2023 6:00:00 PM,7/20/2023 2:00:00 PM,MIDATL,44168
7/20/2023 3:45:00 AM,7/19/2023 11:45:00 PM,7/20/2023 6:00:00 PM,7/20/2023 2:00:00 PM,MIDATL,44168
7/20/2023 3:45:00 PM,7/20/2023 11:45:00 AM,7/20/2023 6:00:00 PM,7/20/2023 2:00:00 PM,MIDATL,44939
7/20/2023 1:45:00 PM,7/20/2023 9:45:00 AM,7/20/2023 6:00:00 PM,7/20/2023 2:00:00 PM,MIDATL,44394
7/20/2023 9:45:00 AM,7/20/2023 5:45:00 AM,7/20/2023 6:00:00 PM,7/20/2023 2:00:00 PM,MIDATL,44167
7/19/2023 9:45:00 AM,7/19/2023 5:45:00 AM,7/20/2023 7:00:00 PM,7/20/2023 3:00:00 PM,MIDATL,44964
7/19/2023 1:45:00 PM,7/19/2023 9:45:00 AM,7/20/2023 7:00:00 PM,7/20/2023 3:00:00 PM,MIDATL,45178
7/19/2023 3:45:00 PM,7/19/2023 11:45:00 AM,7/20/2023 7:00:00 PM,7/20/2023 3:00:00 PM,MIDATL,45178
7/19/2023 9:45:00 PM,7/19/2023 5:45:00 PM,7/20/2023 7:00:00 PM,7/20/2023 3:00:00 PM,MIDATL,45178
7/20/2023 3:45:00 AM,7/19/2023 11:45:00 PM,7/20/2023 7:00:00 PM,7/20/2023 3:00:00 PM,MIDATL,45178
7/20/2023 3:45:00 PM,7/20/2023 11:45:00 AM,7/20/2023 7:00:00 PM,7/20/2023 3:00:00 PM,MIDATL,46079
7/20/2023 1:45:00 PM,7/20/2023 9:45:00 AM,7/20/2023 7:00:00 PM,7/20/2023 3:00:00 PM,MIDATL,45444
7/20/2023 9:45:00 AM,7/20/2023 5:45:00 AM,7/20/2023 7:00:00 PM,7/20/2023 3:00:00 PM,MIDATL,45263
7/19/2023 9:45:00 AM,7/19/2023 5:45:00 AM,7/20/2023 8:00:00 PM,7/20/2023 4:00:00 PM,MIDATL,45926
7/19/2023 1:45:00 PM,7/19/2023 9:45:00 AM,7/20/2023 8:00:00 PM,7/20/2023 4:00:00 PM,MIDATL,45793
7/19/2023 3:45:00 PM,7/19/2023 11:45:00 AM,7/20/2023 8:00:00 PM,7/20/2023 4:00:00 PM,MIDATL,45793
7/19/2023 9:45:00 PM,7/19/2023 5:45:00 PM,7/20/2023 8:00:00 PM,7/20/2023 4:00:00 PM,MIDATL,45793
7/20/2023 3:45:00 AM,7/19/2023 11:45:00 PM,7/20/2023 8:00:00 PM,7/20/2023 4:00:00 PM,MIDATL,45793
7/20/2023 9:45:00 PM,7/20/2023 5:45:00 PM,7/20/2023 8:00:00 PM,7/20/2023 4:00:00 PM,MIDATL,46411
7/20/2023 3:45:00 PM,7/20/2023 11:45:00 AM,7/20/2023 8:00:00 PM,7/20/2023 4:00:00 PM,MIDATL,46786
7/20/2023 1:45:00 PM,7/20/2023 9:45:00 AM,7/20/2023 8:00:00 PM,7/20/2023 4:00:00 PM,MIDATL,46197
7/20/2023 9:45:00 AM,7/20/2023 5:45:00 AM,7/20/2023 8:00:00 PM,7/20/2023 4:00:00 PM,MIDATL,46197
7/19/2023 9:45:00 AM,7/19/2023 5:45:00 AM,7/20/2023 9:00:00 PM,7/20/2023 5:00:00 PM,MIDATL,46323
7/19/2023 1:45:00 PM,7/19/2023 9:45:00 AM,7/20/2023 9:00:00 PM,7/20/2023 5:00:00 PM,MIDATL,46210
7/19/2023 3:45:00 PM,7/19/2023 11:45:00 AM,7/20/2023 9:00:00 PM,7/20/2023 5:00:00 PM,MIDATL,46210
7/19/2023 9:45:00 PM,7/19/2023 5:45:00 PM,7/20/2023 9:00:00 PM,7/20/2023 5:00:00 PM,MIDATL,46210
7/20/2023 3:45:00 AM,7/19/2023 11:45:00 PM,7/20/2023 9:00:00 PM,7/20/2023 5:00:00 PM,MIDATL,46210
7/20/2023 9:45:00 PM,7/20/2023 5:45:00 PM,7/20/2023 9:00:00 PM,7/20/2023 5:00:00 PM,MIDATL,46750
7/20/2023 3:45:00 PM,7/20/2023 11:45:00 AM,7/20/2023 9:00:00 PM,7/20/2023 5:00:00 PM,MIDATL,46951
7/20/2023 1:45:00 PM,7/20/2023 9:45:00 AM,7/20/2023 9:00:00 PM,7/20/2023 5:00:00 PM,MIDATL,46542
7/20/2023 9:45:00 AM,7/20/2023 5:45:00 AM,7/20/2023 9:00:00 PM,7/20/2023 5:00:00 PM,MIDATL,46542
7/19/2023 9:45:00 AM,7/19/2023 5:45:00 AM,7/20/2023 10:00:00 PM,7/20/2023 6:00:00 PM,MIDATL,45487
7/19/2023 1:45:00 PM,7/19/2023 9:45:00 AM,7/20/2023 10:00:00 PM,7/20/2023 6:00:00 PM,MIDATL,45341
7/19/2023 3:45:00 PM,7/19/2023 11:45:00 AM,7/20/2023 10:00:00 PM,7/20/2023 6:00:00 PM,MIDATL,45341
7/19/2023 9:45:00 PM,7/19/2023 5:45:00 PM,7/20/2023 10:00:00 PM,7/20/2023 6:00:00 PM,MIDATL,45341
7/20/2023 3:45:00 AM,7/19/2023 11:45:00 PM,7/20/2023 10:00:00 PM,7/20/2023 6:00:00 PM,MIDATL,45341
7/20/2023 9:45:00 PM,7/20/2023 5:45:00 PM,7/20/2023 10:00:00 PM,7/20/2023 6:00:00 PM,MIDATL,45987
7/20/2023 3:45:00 PM,7/20/2023 11:45:00 AM,7/20/2023 10:00:00 PM,7/20/2023 6:00:00 PM,MIDATL,45846
7/20/2023 1:45:00 PM,7/20/2023 9:45:00 AM,7/20/2023 10:00:00 PM,7/20/2023 6:00:00 PM,MIDATL,45710
7/20/2023 9:45:00 AM,7/20/2023 5:45:00 AM,7/20/2023 10:00:00 PM,7/20/2023 6:00:00 PM,MIDATL,45710
7/19/2023 9:45:00 AM,7/19/2023 5:45:00 AM,7/20/2023 11:00:00 PM,7/20/2023 7:00:00 PM,MIDATL,43839
7/19/2023 1:45:00 PM,7/19/2023 9:45:00 AM,7/20/2023 11:00:00 PM,7/20/2023 7:00:00 PM,MIDATL,43700
7/19/2023 3:45:00 PM,7/19/2023 11:45:00 AM,7/20/2023 11:00:00 PM,7/20/2023 7:00:00 PM,MIDATL,43700
7/19/2023 9:45:00 PM,7/19/2023 5:45:00 PM,7/20/2023 11:00:00 PM,7/20/2023 7:00:00 PM,MIDATL,43700
7/20/2023 3:45:00 AM,7/19/2023 11:45:00 PM,7/20/2023 11:00:00 PM,7/20/2023 7:00:00 PM,MIDATL,43700
7/20/2023 9:45:00 PM,7/20/2023 5:45:00 PM,7/20/2023 11:00:00 PM,7/20/2023 7:00:00 PM,MIDATL,44482
7/20/2023 3:45:00 PM,7/20/2023 11:45:00 AM,7/20/2023 11:00:00 PM,7/20/2023 7:00:00 PM,MIDATL,44142
7/20/2023 1:45:00 PM,7/20/2023 9:45:00 AM,7/20/2023 11:00:00 PM,7/20/2023 7:00:00 PM,MIDATL,44142
7/20/2023 9:45:00 AM,7/20/2023 5:45:00 AM,7/20/2023 11:00:00 PM,7/20/2023 7:00:00 PM,MIDATL,44142
7/19/2023 9:45:00 AM,7/19/2023 5:45:00 AM,7/21/2023 12:00:00 AM,7/20/2023 8:00:00 PM,MIDATL,42188
7/19/2023 1:45:00 PM,7/19/2023 9:45:00 AM,7/21/2023 12:00:00 AM,7/20/2023 8:00:00 PM,MIDATL,41977
7/19/2023 3:45:00 PM,7/19/2023 11:45:00 AM,7/21/2023 12:00:00 AM,7/20/2023 8:00:00 PM,MIDATL,41977
7/19/2023 9:45:00 PM,7/19/2023 5:45:00 PM,7/21/2023 12:00:00 AM,7/20/2023 8:00:00 PM,MIDATL,41977
7/20/2023 3:45:00 AM,7/19/2023 11:45:00 PM,7/21/2023 12:00:00 AM,7/20/2023 8:00:00 PM,MIDATL,41977
7/20/2023 9:45:00 PM,7/20/2023 5:45:00 PM,7/21/2023 12:00:00 AM,7/20/2023 8:00:00 PM,MIDATL,42869
7/20/2023 3:45:00 PM,7/20/2023 11:45:00 AM,7/21/2023 12:00:00 AM,7/20/2023 8:00:00 PM,MIDATL,42506
7/20/2023 1:45:00 PM,7/20/2023 9:45:00 AM,7/21/2023 12:00:00 AM,7/20/2023 8:00:00 PM,MIDATL,42506
7/20/2023 9:45:00 AM,7/20/2023 5:45:00 AM,7/21/2023 12:00:00 AM,7/20/2023 8:00:00 PM,MIDATL,42506
7/19/2023 9:45:00 AM,7/19/2023 5:45:00 AM,7/21/2023 1:00:00 AM,7/20/2023 9:00:00 PM,MIDATL,40452
7/19/2023 1:45:00 PM,7/19/2023 9:45:00 AM,7/21/2023 1:00:00 AM,7/20/2023 9:00:00 PM,MIDATL,39829
7/19/2023 3:45:00 PM,7/19/2023 11:45:00 AM,7/21/2023 1:00:00 AM,7/20/2023 9:00:00 PM,MIDATL,39829
7/19/2023 9:45:00 PM,7/19/2023 5:45:00 PM,7/21/2023 1:00:00 AM,7/20/2023 9:00:00 PM,MIDATL,39829
7/20/2023 3:45:00 AM,7/19/2023 11:45:00 PM,7/21/2023 1:00:00 AM,7/20/2023 9:00:00 PM,MIDATL,39829
7/20/2023 9:45:00 PM,7/20/2023 5:45:00 PM,7/21/2023 1:00:00 AM,7/20/2023 9:00:00 PM,MIDATL,41404
7/20/2023 3:45:00 PM,7/20/2023 11:45:00 AM,7/21/2023 1:00:00 AM,7/20/2023 9:00:00 PM,MIDATL,40832
7/20/2023 1:45:00 PM,7/20/2023 9:45:00 AM,7/21/2023 1:00:00 AM,7/20/2023 9:00:00 PM,MIDATL,40832
7/20/2023 9:45:00 AM,7/20/2023 5:45:00 AM,7/21/2023 1:00:00 AM,7/20/2023 9:00:00 PM,MIDATL,40832
7/19/2023 9:45:00 AM,7/19/2023 5:45:00 AM,7/21/2023 2:00:00 AM,7/20/2023 10:00:00 PM,MIDATL,37498
7/19/2023 1:45:00 PM,7/19/2023 9:45:00 AM,7/21/2023 2:00:00 AM,7/20/2023 10:00:00 PM,MIDATL,37593
7/19/2023 3:45:00 PM,7/19/2023 11:45:00 AM,7/21/2023 2:00:00 AM,7/20/2023 10:00:00 PM,MIDATL,37593
7/19/2023 9:45:00 PM,7/19/2023 5:45:00 PM,7/21/2023 2:00:00 AM,7/20/2023 10:00:00 PM,MIDATL,37593
7/20/2023 3:45:00 AM,7/19/2023 11:45:00 PM,7/21/2023 2:00:00 AM,7/20/2023 10:00:00 PM,MIDATL,37593
7/21/2023 3:45:00 AM,7/20/2023 11:45:00 PM,7/21/2023 2:00:00 AM,7/20/2023 10:00:00 PM,MIDATL,38272
7/20/2023 9:45:00 PM,7/20/2023 5:45:00 PM,7/21/2023 2:00:00 AM,7/20/2023 10:00:00 PM,MIDATL,38466
7/20/2023 3:45:00 PM,7/20/2023 11:45:00 AM,7/21/2023 2:00:00 AM,7/20/2023 10:00:00 PM,MIDATL,37853
7/20/2023 1:45:00 PM,7/20/2023 9:45:00 AM,7/21/2023 2:00:00 AM,7/20/2023 10:00:00 PM,MIDATL,37853
7/20/2023 9:45:00 AM,7/20/2023 5:45:00 AM,7/21/2023 2:00:00 AM,7/20/2023 10:00:00 PM,MIDATL,37853
7/19/2023 9:45:00 AM,7/19/2023 5:45:00 AM,7/21/2023 3:00:00 AM,7/20/2023 11:00:00 PM,MIDATL,34457
7/19/2023 1:45:00 PM,7/19/2023 9:45:00 AM,7/21/2023 3:00:00 AM,7/20/2023 11:00:00 PM,MIDATL,34556
7/19/2023 3:45:00 PM,7/19/2023 11:45:00 AM,7/21/2023 3:00:00 AM,7/20/2023 11:00:00 PM,MIDATL,34556
7/19/2023 9:45:00 PM,7/19/2023 5:45:00 PM,7/21/2023 3:00:00 AM,7/20/2023 11:00:00 PM,MIDATL,34556
7/20/2023 3:45:00 AM,7/19/2023 11:45:00 PM,7/21/2023 3:00:00 AM,7/20/2023 11:00:00 PM,MIDATL,34556
7/21/2023 3:45:00 AM,7/20/2023 11:45:00 PM,7/21/2023 3:00:00 AM,7/20/2023 11:00:00 PM,MIDATL,35211
7/20/2023 9:45:00 PM,7/20/2023 5:45:00 PM,7/21/2023 3:00:00 AM,7/20/2023 11:00:00 PM,MIDATL,35266
7/20/2023 3:45:00 PM,7/20/2023 11:45:00 AM,7/21/2023 3:00:00 AM,7/20/2023 11:00:00 PM,MIDATL,34817
7/20/2023 1:45:00 PM,7/20/2023 9:45:00 AM,7/21/2023 3:00:00 AM,7/20/2023 11:00:00 PM,MIDATL,34817
7/20/2023 9:45:00 AM,7/20/2023 5:45:00 AM,7/21/2023 3:00:00 AM,7/20/2023 11:00:00 PM,MIDATL,34817
7/20/2023 9:45:00 AM,7/20/2023 5:45:00 AM,7/21/2023 4:00:00 AM,7/21/2023 12:00:00 AM,MIDATL,32281
7/20/2023 1:45:00 PM,7/20/2023 9:45:00 AM,7/21/2023 4:00:00 AM,7/21/2023 12:00:00 AM,MIDATL,32860
7/20/2023 3:45:00 PM,7/20/2023 11:45:00 AM,7/21/2023 4:00:00 AM,7/21/2023 12:00:00 AM,MIDATL,32860
7/20/2023 9:45:00 PM,7/20/2023 5:45:00 PM,7/21/2023 4:00:00 AM,7/21/2023 12:00:00 AM,MIDATL,32860
7/21/2023 3:45:00 AM,7/20/2023 11:45:00 PM,7/21/2023 4:00:00 AM,7/21/2023 12:00:00 AM,MIDATL,32860
7/20/2023 9:45:00 AM,7/20/2023 5:45:00 AM,7/21/2023 5:00:00 AM,7/21/2023 1:00:00 AM,MIDATL,30477
7/20/2023 1:45:00 PM,7/20/2023 9:45:00 AM,7/21/2023 5:00:00 AM,7/21/2023 1:00:00 AM,MIDATL,30959
7/20/2023 3:45:00 PM,7/20/2023 11:45:00 AM,7/21/2023 5:00:00 AM,7/21/2023 1:00:00 AM,MIDATL,30959
7/20/2023 9:45:00 PM,7/20/2023 5:45:00 PM,7/21/2023 5:00:00 AM,7/21/2023 1:00:00 AM,MIDATL,30959
7/21/2023 3:45:00 AM,7/20/2023 11:45:00 PM,7/21/2023 5:00:00 AM,7/21/2023 1:00:00 AM,MIDATL,30959
7/20/2023 9:45:00 AM,7/20/2023 5:45:00 AM,7/21/2023 6:00:00 AM,7/21/2023 2:00:00 AM,MIDATL,29237
7/20/2023 1:45:00 PM,7/20/2023 9:45:00 AM,7/21/2023 6:00:00 AM,7/21/2023 2:00:00 AM,MIDATL,29654
7/20/2023 3:45:00 PM,7/20/2023 11:45:00 AM,7/21/2023 6:00:00 AM,7/21/2023 2:00:00 AM,MIDATL,29654
7/20/2023 9:45:00 PM,7/20/2023 5:45:00 PM,7/21/2023 6:00:00 AM,7/21/2023 2:00:00 AM,MIDATL,29654
7/21/2023 3:45:00 AM,7/20/2023 11:45:00 PM,7/21/2023 6:00:00 AM,7/21/2023 2:00:00 AM,MIDATL,29654
7/20/2023 9:45:00 AM,7/20/2023 5:45:00 AM,7/21/2023 7:00:00 AM,7/21/2023 3:00:00 AM,MIDATL,28470
7/20/2023 1:45:00 PM,7/20/2023 9:45:00 AM,7/21/2023 7:00:00 AM,7/21/2023 3:00:00 AM,MIDATL,28835
7/20/2023 3:45:00 PM,7/20/2023 11:45:00 AM,7/21/2023 7:00:00 AM,7/21/2023 3:00:00 AM,MIDATL,28835
7/20/2023 9:45:00 PM,7/20/2023 5:45:00 PM,7/21/2023 7:00:00 AM,7/21/2023 3:00:00 AM,MIDATL,28835
7/21/2023 3:45:00 AM,7/20/2023 11:45:00 PM,7/21/2023 7:00:00 AM,7/21/2023 3:00:00 AM,MIDATL,28835
7/20/2023 9:45:00 AM,7/20/2023 5:45:00 AM,7/21/2023 8:00:00 AM,7/21/2023 4:00:00 AM,MIDATL,28482
7/20/2023 1:45:00 PM,7/20/2023 9:45:00 AM,7/21/2023 8:00:00 AM,7/21/2023 4:00:00 AM,MIDATL,28678
7/20/2023 3:45:00 PM,7/20/2023 11:45:00 AM,7/21/2023 8:00:00 AM,7/21/2023 4:00:00 AM,MIDATL,28678
7/20/2023 9:45:00 PM,7/20/2023 5:45:00 PM,7/21/2023 8:00:00 AM,7/21/2023 4:00:00 AM,MIDATL,28678
7/21/2023 3:45:00 AM,7/20/2023 11:45:00 PM,7/21/2023 8:00:00 AM,7/21/2023 4:00:00 AM,MIDATL,28678
7/21/2023 9:45:00 AM,7/21/2023 5:45:00 AM,7/21/2023 8:00:00 AM,7/21/2023 4:00:00 AM,MIDATL,28249
7/20/2023 9:45:00 AM,7/20/2023 5:45:00 AM,7/21/2023 9:00:00 AM,7/21/2023 5:00:00 AM,MIDATL,29293
7/20/2023 1:45:00 PM,7/20/2023 9:45:00 AM,7/21/2023 9:00:00 AM,7/21/2023 5:00:00 AM,MIDATL,29476
7/20/2023 3:45:00 PM,7/20/2023 11:45:00 AM,7/21/2023 9:00:00 AM,7/21/2023 5:00:00 AM,MIDATL,29476
